1939,02.38,01.23,01.17,00.47,00.01,00.00,00.00,00.00,03.14,00.62,01.13,00.54,10.69,02.15,03.56,00.82,00.46,00.00,00.00,12.42
1940,02.15,03.56,00.82,00.46,00.00,00.00,00.00,00.00,00.08,01.50,00.49,06.09,15.15,02.03,05.31,05.89,03.35,00.00,00.00,24.74
1941,02.03,05.31,05.89,03.35,00.00,00.00,00.06,00.03,00.28,02.90,02.23,02.85,24.93,00.21,01.06,01.91,01.40,00.11,00.01,13.05
1942,00.21,01.06,01.91,01.40,00.11,00.01,00.00,00.00,00.00,00.27,00.27,00.69,05.93,06.26,01.40,01.66,00.52,00.02,00.01,11.10
1943,06.26,01.40,01.66,00.52,00.02,00.01,00.00,00.00,00.04,00.20,00.03,07.60,17.74,01.22,03.65,00.80,00.61,00.22,00.10,14.47
1944,01.22,03.65,00.80,00.61,00.22,00.10,00.00,00.00,00.00,00.00,04.93,01.53,13.06,00.42,01.91,02.03,00.03,00.04,00.15,11.04
1945,00.42,01.91,02.03,00.03,00.04,00.15,00.00,00.87,00.03,00.00,00.13,03.62,09.23,00.89,00.60,02.67,00.52,00.01,00.00,09.34
1946,00.89,00.60,02.67,00.52,00.01,00.00,00.00,00.00,00.00,00.34,02.53,01.18,08.74,00.35,00.43,00.97,00.36,00.17,00.00,06.33
1947,00.35,00.43,00.97,00.36,00.17,00.00,00.00,00.00,00.18,00.08,00.72,03.02,06.28,00.00,01.07,01.60,00.13,00.01,00.02,06.83
1948,00.00,01.07,01.60,00.13,00.01,00.02,00.00,00.00,00.00,01.32,00.10,02.38,06.63,03.56,01.81,00.75,00.09,00.41,00.00,10.42
1949,03.56,01.81,00.75,00.09,00.41,00.00,00.00,00.00,00.00,00.23,01.16,00.86,08.87,03.31,01.62,01.00,00.28,00.09,00.00,08.55
1950,03.31,01.62,01.00,00.28,00.09,00.00,00.08,00.00,00.00,00.01,01.23,00.05,07.67,01.60,00.50,00.50,01.95,00.00,00.00,05.92
1951,01.60,00.50,00.50,01.95,00.00,00.00,00.00,00.85,00.04,00.68,01.23,03.87,11.22,04.24,00.60,04.97,01.54,00.00,00.14,18.16
1952,04.24,00.60,04.97,01.54,00.00,00.14,00.00,00.00,00.00,00.00,01.83,02.20,15.52,00.58,00.58,00.79,00.33,00.09,00.14,06.54
1953,00.58,00.58,00.79,00.33,00.09,00.14,00.00,00.00,00.00,00.07,00.80,00.03,03.41,02.76,01.03,04.31,00.09,00.01,00.03,09.13
1954,02.76,01.03,04.31,00.09,00.01,00.03,00.00,00.00,00.00,00.00,00.74,00.55,09.52,03.59,00.56,00.38,00.90,00.49,00.00,07.21
1955,03.59,00.56,00.38,00.90,00.49,00.00,00.00,00.11,00.00,00.00,00.55,00.33,06.91,01.65,00.22,00.00,01.56,00.10,00.00,04.52
1956,01.65,00.22,00.00,01.56,00.10,00.00,00.00,00.00,00.00,00.68,00.00,00.18,04.39,04.80,00.50,00.75,00.84,00.88,00.26,08.89
1957,04.80,00.50,00.75,00.84,00.88,00.26,00.00,00.00,00.37,01.76,00.59,01.38,12.13,00.62,03.15,03.98,01.65,00.40,00.00,13.90
1958,00.62,03.15,03.98,01.65,00.40,00.00,00.00,00.00,00.62,00.01,00.44,00.06,10.93,00.08,03.76,00.00,00.31,00.00,00.00,05.28
1959,00.08,03.76,00.00,00.31,00.00,00.00,00.00,00.00,00.04,00.23,00.02,01.44,05.88,02.99,01.45,00.55,00.56,00.17,00.00,07.45
1960,02.99,01.45,00.55,00.56,00.17,00.00,00.00,00.00,00.06,00.04,01.01,00.22,07.05,01.21,00.06,00.85,00.00,00.01,00.00,03.46
1961,01.21,00.06,00.85,00.00,00.01,00.00,00.00,00.04,00.00,00.20,00.79,01.45,04.61,02.71,03.08,00.64,00.01,00.62,00.09,09.63
1962,02.71,03.08,00.64,00.01,00.62,00.09,00.00,00.00,00.00,00.01,00.01,00.22,07.39,00.11,01.22,01.33,00.71,00.09,00.28,03.98
1963,00.11,01.22,01.33,00.71,00.09,00.28,00.00,00.00,01.90,00.13,01.85,00.10,07.72,01.30,00.37,00.97,00.20,00.15,00.08,07.05
1964,01.30,00.37,00.97,00.20,00.15,00.08,00.00,00.00,00.00,00.02,01.01,01.17,05.27,00.40,00.52,01.79,03.58,00.00,00.01,08.50
1965,00.40,00.52,01.79,03.58,00.00,00.01,00.02,00.00,00.29,00.00,05.82,06.60,19.03,01.29,00.86,00.17,00.00,00.02,00.00,15.07
1966,01.29,00.86,00.17,00.00,00.02,00.00,00.00,00.00,00.00,00.80,00.82,03.22,07.18,02.20,00.00,01.14,02.24,00.05,00.16,10.63
1967,02.20,00.00,01.14,02.24,00.05,00.16,00.01,00.14,00.08,00.00,03.53,01.66,11.21,00.35,00.22,01.55,00.34,00.08,00.00,07.96
1968,00.35,00.22,01.55,00.34,00.08,00.00,00.13,00.00,00.00,00.04,00.36,00.61,03.68,04.78,04.34,00.94,00.21,00.17,00.02,11.60
1969,04.78,04.34,00.94,00.21,00.17,00.02,00.00,00.01,00.00,00.04,00.79,00.46,11.76,00.86,02.58,01.50,00.09,00.01,00.00,06.34
1970,00.86,02.58,01.50,00.09,00.01,00.00,00.00,00.00,00.00,00.07,02.05,02.22,09.38,00.30,01.27,00.20,00.93,00.95,00.01,08.00
1971,00.30,01.27,00.20,00.93,00.95,00.01,00.00,00.03,00.00,01.66,00.06,03.27,08.68,00.07,00.10,00.00,00.02,00.10,00.38,05.69
1972,00.07,00.10,00.00,00.02,00.10,00.38,00.00,00.02,00.44,00.58,03.16,01.61,06.48,01.68,01.63,02.26,00.05,00.00,00.00,11.43
1973,01.68,01.63,02.26,00.05,00.00,00.00,00.00,00.00,00.02,00.01,01.63,00.19,07.47,02.96,00.04,01.70,00.02,00.01,00.02,06.60
1974,02.96,00.04,01.70,00.02,00.01,00.02,00.01,00.00,00.00,01.03,00.14,02.20,08.13,00.49,00.96,03.79,02.00,00.01,00.02,10.65
1975,00.49,00.96,03.79,02.00,00.01,00.02,00.00,00.00,00.00,00.09,00.64,00.37,08.37,00.00,05.40,00.99,01.33,00.27,00.02,09.11
1976,00.00,05.40,00.99,01.33,00.27,00.02,00.02,00.01,01.00,00.38,00.75,01.06,11.23,02.36,00.06,00.61,00.01,01.79,00.03,08.08
1977,02.36,00.06,00.61,00.01,01.79,00.03,00.00,02.13,00.00,00.50,00.05,01.67,09.21,05.95,02.64,05.00,00.73,00.04,00.00,18.71
1978,05.95,02.64,05.00,00.73,00.04,00.00,00.00,00.00,00.72,00.05,02.09,02.19,19.41,05.82,00.85,03.71,00.02,00.09,00.01,15.55
1979,05.82,00.85,03.71,00.02,00.09,00.01,00.09,00.01,00.00,00.73,00.27,00.02,11.62,05.58,04.47,02.71,01.18,00.65,00.01,15.72
1980,05.58,04.47,02.71,01.18,00.65,00.01,00.00,00.00,00.00,00.05,00.00,00.31,14.96,01.48,02.26,03.74,00.22,00.04,00.00,08.10
1981,01.48,02.26,03.74,00.22,00.04,00.00,00.00,00.00,00.03,00.14,01.79,00.54,10.24,02.71,00.88,04.74,00.62,00.01,00.04,11.50
1982,02.71,00.88,04.74,00.62,00.01,00.04,00.00,00.00,00.38,00.05,02.10,01.43,12.96,02.10,03.88,06.57,01.74,00.01,00.00,18.26
1983,02.10,03.88,06.57,01.74,00.01,00.00,00.01,00.39,00.21,00.40,01.94,01.53,18.78,00.46,00.09,00.04,00.62,00.00,00.04,05.73
1984,00.46,00.09,00.04,00.62,00.00,00.04,00.19,00.06,00.00,00.29,02.37,04.55,08.71,00.52,00.77,00.58,00.32,00.00,00.00,09.65
1985,00.52,00.77,00.58,00.32,00.00,00.00,00.00,00.00,00.20,00.29,04.92,01.06,08.66,00.75,02.59,03.12,01.17,00.00,00.00,14.10
1986,00.75,02.59,03.12,01.17,00.00,00.00,00.01,00.00,01.04,01.39,01.16,00.95,12.18,01.68,01.53,01.04,00.78,00.03,00.00,09.61
1987,01.68,01.53,01.04,00.78,00.03,00.00,00.03,00.01,00.70,01.74,01.33,02.73,11.60,00.89,01.37,00.59,03.71,00.08,00.00,13.18
1988,00.89,01.37,00.59,03.71,00.08,00.00,00.00,00.00,00.00,00.00,01.39,02.23,10.26,00.42,00.70,00.69,00.12,00.04,00.06,05.65
1989,00.42,00.70,00.69,00.12,00.04,00.06,00.00,00.00,00.23,00.47,00.09,01.01,03.83,02.52,01.13,00.25,00.76,00.51,00.87,07.84
1990,02.52,01.13,00.25,00.76,00.51,00.87,00.00,00.01,00.00,00.00,00.65,00.59,07.29,01.06,02.46,06.96,00.05,00.01,00.00,11.79
1991,01.06,02.46,06.96,00.05,00.01,00.00,00.24,00.01,00.28,00.69,00.05,01.70,13.51,01.81,03.34,04.42,00.28,00.07,00.04,12.93
1992,01.81,03.34,04.42,00.28,00.07,00.04,00.03,00.05,00.00,00.18,00.03,02.56,12.81,09.09,04.73,01.22,00.00,00.01,00.41,18.31
1993,09.09,04.73,01.22,00.00,00.01,00.41,00.03,00.00,00.00,00.22,00.77,00.78,17.26,00.70,02.75,03.67,00.93,00.07,00.00,09.92
